"seqID","rmax","topt","ctmin","ctmax","e","eh","q10","thermal_safety_margin","thermal_tolerance","breadth","skewness","model_name","Domain","Phylum","Class","Order","Family","Genus","Species","temperature_of_isolation","Area","Site_initials","metric","Seasonality","MMTR_sd","MAT","MATR","MMTR","MATmax","MMTmax","MATmin","MMTmin","MATmax_sd","MATmin_sd","Isothermality","Site","Climate profile","Annual_precipitation","Precipitation_seasonality","MAPmax","MAPmin","GC%","Total length","subopt_slope","superopt_slope"
"55",2.74524773301521,27.984,14.694,41.273,0,1.15712381191446,0,13.289,26.579,7.253,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_G",15,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.05,6187987,0.206564915952988,-0.20658046000566
"56",2.6007028601069,28.577,15.871,41.283,0.822684633321268,5.38346111514276,2.96823504298779,12.706,25.412,6.982,-4.56077648182149,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,59.1,6340489,0.204683052109783,-0.204683052109783
"57",2.87223872713566,25.405,11.53,39.28,0,1.66710871988677,0,13.875,27.75,7.612,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002843605",15,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.8,6513947,0.207008196550318,-0.207008196550318
"59",2.84146878749871,26.306,12.541,40.07,0,1.43734156450645,0,13.764,27.529,7.535,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Serratia_J","Serratia_J quinivorans",15,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,55.21,5277702,0.206427082273789,-0.206442079882208
"60",1.60548338498109,26.513,11.002,42.025,0,1.15497839990709,0,15.512,31.023,8.517,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,59.8,5975621,0.103506117270395,-0.103499444622298
"61",1.58135162979929,27.744,15.027,40.46,0,1.31996212334704,0,12.716,25.433,6.957,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E seleniipraecipitans",25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,61.62,4406510,0.124349424376763,-0.124359203350054
"63",1.17323869592265,27.255,11.915,42.595,0,1.02945927401188,0,15.34,30.68,8.386,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter calcoaceticus",25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,38.5,4050276,0.076482313945414,-0.076482313945414
"64",0.96328703223202,25.765,6.493,45.036,0,1.07361998104889,0,19.271,38.543,10.528,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_G",25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,59.96,6254002,0.0499837604935668,-0.0499863542230305
"65",0.932009529693053,24.557,4.243,44.87,0,1.11704911358294,0,20.313,40.627,11.119,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,61.91,5173871,0.04588015800399,-0.0458824166638632
"66",0.842056038768658,27.929,0.646999999999998,55.211,0,0.446217308652322,0,27.282,54.564,14.891,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,61.97,5071127,0.0308648940242159,-0.0308648940242159
"67",0.888896146695144,26.929,9.381,44.478,0,0.883340731190525,0,17.549,35.097,9.579,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.29,6081011,0.0506551257519458,-0.0506522392555213
"68",1.0491625501334,27.712,14.703,40.72,0,1.1924712552604,0,13.008,26.017,7.121,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp001984065",25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.42,6732001,0.0806489776411254,-0.0806551775932811
"69",0.974327460236897,26.298,8.105,44.491,0,1.001883273535,0,18.193,36.386,9.946,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.73,5985341,0.0535550739425547,-0.0535550739425547
"70",1.45176919739558,28.202,14.14,42.265,0.721935518634962,4.72142621633958,2.59907813579497,14.063,28.125,7.685,-3.99949069770462,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.31,6072132,0.103240591480272,-0.103233250188123
"71",1.65114817416617,26.191,9.994,42.389,0,1.06656880255046,0,16.198,32.395,8.848,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","auc",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.26,6090507,0.101941604875358,-0.101935311406727
"72",2.08955683227896,27.762,9.415,46.109,0,0.735960976812288,0,18.347,36.694,10.024,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.1,5654300,0.113890926706217,-0.113890926706217
"73",1.1044009296656,25.457,6.371,44.543,0,0.957133085460572,0,19.086,38.172,10.454,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,61.77,5224557,0.0578644519367914,-0.0578644519367914
"74",1.55052102503151,27.833,13.441,42.225,0,1.10865533892087,0,14.392,28.784,7.861,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764265",25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.45,6686755,0.107734923918254,-0.107734923918254
"75",1.67339533389627,28.311,10.334,46.289,0.721374874639419,1.29852049213074,2.59516287584024,17.978,35.955,9.831,-0.57714561749132,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_BG",25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,59.34,5659138,0.0930853498301313,-0.0930801720934626
"78",1.46046405766357,27.191,11.921,42.46,0,1.05436119167392,0,15.269,30.539,8.341,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,59.83,5782607,0.0956427018771166,-0.0956489657255596
"80",1.59470932276912,25.742,12.654,38.831,0,1.55473758837835,0,13.089,26.177,7.161,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,59.96,5864300,0.121845149967078,-0.121835840993897
"82",1.63584593637914,27.934,11.938,43.929,0,0.974659288527363,0,15.995,31.991,8.731,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.83,5911358,0.102265937508073,-0.102272331127173
"83",1.13175507238612,26.639,10.002,43.276,0,1.06155422757964,0,16.637,33.274,9.106,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","auc",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.84,5911809,0.0680263913197163,-0.0680263913197163
"84",1.23412160896903,25.398,9.016,41.779,0,1.35204653705894,0,16.381,32.763,8.973,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","auc",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.96,5703032,0.0753340012800043,-0.0753386001446206
"85",1.82074826806271,28.221,16.468,39.973,0.9340827276342,4.23040290950044,3.43223936179032,11.752,23.505,6.428,-3.29632018186624,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","auc",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.96,5702402,0.154917745942543,-0.154930928187773
"86",2.58598987162773,29.062,17.612,40.512,1.09523906692181,2.54884259909691,4.22413803977223,11.45,22.9,6.25,-1.4536035321751,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","auc",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,58.74,6283611,0.225850643810282,-0.225850643810282
"89",1.45065668496526,28.248,14.107,42.388,0.755015723867903,4.29787142554957,2.71316927423404,14.14,28.281,7.73200000000001,-3.54285570168167,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","auc",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.14,5701059,0.102585155573528,-0.102592410535025
"90",1.92139588252296,29.483,13.983,44.982,0.736592460186652,2.07912451831082,2.64889258548711,15.499,30.999,8.51,-1.34253205812417,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E kilonensis",25,"Bay","M","auc",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.93,6538802,0.123961024678901,-0.123969022680364
"91",0.906569834686069,25.383,5.856,44.911,0,0.822342987070334,0,19.528,39.055,10.683,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","auc",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.25,6068428,0.0464264779375259,-0.046424100506251
"94",1.55083763042704,26.582,6.261,46.902,0,0.907558935594244,0,20.32,40.641,11.119,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,58.76,11169374,0.0763169937713223,-0.0763207495288898
"95",1.12843711389691,24.975,7.094,42.856,0,1.45202581468913,0,17.881,35.762,9.759,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.25,6330989,0.0631081658686265,-0.0631081658686265
"96",1.46691641563209,26.61,5.471,47.75,0,0.791170933399806,0,21.14,42.279,11.561,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.29,6079305,0.0693938415077388,-0.0693905589229939
"97",1.87173925388393,26.692,12.414,40.97,0,1.45929250497061,0,14.278,28.556,7.814,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,60.29,6683766,0.131092537742256,-0.131092537742256
"98",1.45742948544178,27.25,11.762,42.739,0,1.14266179796864,0,15.489,30.977,8.467,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.23,6656003,0.0941005607852389,-0.0940944854698031
"99",1.04778541825113,24.38,9.534,39.227,0,2.45782191666939,0,14.847,29.693,8.135,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.86,5954965,0.0705769512495709,-0.0705721976325945
"100",1.70764149380582,27.172,7.856,46.489,0,0.838797966042576,0,19.317,38.633,10.548,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,56.91,4604797,0.0884055443055405,-0.0884009677385629
"101",2.76747217163141,27.049,7.715,46.384,0,0.884423372465626,0,19.335,38.669,10.553,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.22,6319954,0.143140176457609,-0.143132773293582
"102",1.49317914129536,26.93,8.199,45.66,0,0.904842409132497,0,18.73,37.461,10.223,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B","auc",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,56.9,4605564,0.0797170007631926,-0.0797212568764207
"103",1.47677498346002,24.612,7.544,41.68,0,1.79275529143306,0,17.068,34.136,9.346,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,53.88,4952236,0.0865230245758156,-0.0865230245758156
"104",1.7330046749435,25.911,13.049,38.773,0,1.78325756392591,0,12.862,25.724,7.022,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.13,6413803,0.134738351340655,-0.134738351340655
"106",2.51915855295761,26.325,9.981,42.669,0,1.25025387679025,0,16.344,32.688,8.942,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.67,6354388,0.154133538482477,-0.154133538482477
"107",1.95712503241607,25.396,5.689,45.102,0,1.1918596910327,0,19.706,39.413,10.782,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.67,6354778,0.0993111601165104,-0.0993161997572349
"108",1.12073054769873,26.096,8.139,44.053,0,1.08294403970672,0,17.957,35.914,9.802,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P","auc",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.13,6504976,0.0624119033078315,-0.0624119033078315
"141",1.93900720762181,26.145,10.993,41.297,0,1.29828047911703,0,15.152,30.304,8.274,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas",NA,15,"Sierras","W","auc",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,59.18,4518988,0.127970380650859,-0.127970380650859
"142",1.49217178657763,26.891,11.562,42.22,0,1.22919737687896,0,15.329,30.658,8.369,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas",NA,15,"Sierras","W","auc",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,59.18,4519903,0.0973430612941242,-0.0973430612941242
"144",0.992172191163112,25.831,5.49,46.171,0,0.89988598978567,0,20.34,40.681,11.106,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","auc",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.08,5092518,0.0487769623500866,-0.0487793604308315
"145",0.848945219064719,28.393,13.809,42.977,0.691362602302182,3.15244308365428,2.50275151820215,14.584,29.168,7.995,-2.4610804813521,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","auc",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.08,5094419,0.0582107253884201,-0.0582107253884201
"146",0.794883204048532,25.681,6.558,44.804,0,1.06872997208539,0,19.123,38.246,10.455,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","auc",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.18,4960484,0.0415668673350694,-0.0415668673350694
"147",0.874720380099378,29.602,3.591,55.613,0.542344346499574,0.822071764962774,2.04959495088648,26.011,52.022,14.217,-0.2797274184632,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","auc",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.08,5092380,0.0336288639459989,-0.0336288639459989
"148",1.36749392366989,25.215,9.992,40.439,0,1.39710786346881,0,15.224,30.447,8.319,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755",15,"Sierras","S","auc",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,59.75,6874345,0.0898307773546535,-0.089824876751832
"149",1.29881345040792,26.524,13.755,39.293,0,1.53503169162182,0,12.769,25.538,7.028,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","auc",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.64,6232833,0.101716144600824,-0.101716144600824
