"curve_id","temp","derivative","moving_avg","rate","od","auc","average_exponential_interval","average_max_percap_time","average_time_to_stationary","lag_time","Domain","Phylum","Class","Order","Family","Genus","Species","temperature_of_isolation","Area","Site_initials"
"99",15,29,21,0.243616004134261,0.074774347826087,0.985268397608696,4.49951000925003,6.95,1.99,4.44048999074997,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B"
"99",23,29,21,0.233837068842647,0.113130869565217,1.38615995869565,4.63182453676205,5.13,1.99,2.48817546323795,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B"
"99",28,29,21,0.180463212332802,0.0822078260869565,0.732308767391304,9.80272392624408,15.72,1.99,7.90727607375592,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B"
"99",33,29,21,0.269117876330691,0.10063652173913,0.812994295434783,5.98560202964088,11.75,1.99,7.75439797035912,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B"
"99",38,29,21,0,0.0119204347826087,0.208920217826087,-84.6127770468708,6.46,1.99,93.0627770468708,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B"
"99",43,29,21,0,0.00480591304347826,0.0757708915217391,-5.35076716148322,15.39,1.99,22.7307671614832,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B"
"100",15,29,21,0.229344869760551,0.238904347826087,1.43119986782609,9.82745868840686,12.74,1.99,4.90254131159314,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"100",23,29,21,0.431449649299015,0.152752173913043,2.1818319626087,4.51704794463277,4.3,1.99,1.77295205536723,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"100",28,29,21,0.444799604257065,0.193321739130435,3.02811057608696,5.1505712415871,4.3,1.99,1.1394287584129,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"100",33,29,21,0.347137155565366,0.317104347826087,5.17256156304348,5.89859628269797,4.3,1.99,0.391403717302025,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"100",38,29,21,0.363977183328143,0.237695652173913,3.64124485869565,4.98410778575498,4.3,1.99,1.30589221424502,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"100",43,29,21,0.312560346779637,0.0673347826086957,0.618067055652174,4.77076986749089,8.94,1.99,6.15923013250911,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"101",15,29,21,0.392548515925154,0.232686956521739,1.15097714608696,8.22051345164923,16.22,1.99,9.98948654835077,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B"
"101",23,29,21,0.367103635417429,0.188626086956522,2.19045480086957,7.04509748446322,7.94,1.99,2.88490251553678,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B"
"101",28,29,21,0.423838082587448,0.184295652173913,2.28926809521739,5.24675513870607,6.62,1.99,3.36324486129393,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B"
"101",33,29,21,0.122282521129865,0.0139786956521739,0.213912520869565,4.43387912390549,4.63,1.99,2.18612087609451,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B"
"101",38,29,21,0,8.59412173913043e-05,0.000615932500869565,15.4362605136107,4.47,1.99,-8.97626051361068,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B"
"101",43,29,21,0,0,0,NA,4.3,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B"
"102",15,29,21,0.215952472047234,0.214965217391304,1.39405741130435,9.4807394950581,12.41,1.99,4.9192605049419,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"102",23,29,21,0.44641447270839,0.151434782608696,2.02985722043478,4.47630027294463,4.8,1.99,2.31369972705537,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"102",28,29,21,0.462932506270831,0.213569565217391,3.29657774434783,5.26162616424253,4.3,1.99,1.02837383575747,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"102",33,29,21,0.459001611011879,0.333921739130435,5.35901859521739,5.97436634806257,4.3,1.99,0.315633651937433,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"102",38,29,21,0.431992260497033,0.241973913043478,3.38982486521739,4.02588564505945,4.63,1.99,2.59411435494055,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"102",43,29,21,0.374419756884127,0.0494404347826087,0.258153781521739,5.682291292683,14.23,1.99,10.537708707317,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B"
"103",15,29,21,0.301786936108926,0.223291304347826,1.62360547652174,5.96799917181147,8.77,1.99,4.79200082818853,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P"
"103",23,29,21,0.259734827753286,0.0937673913043478,0.865271733478261,6.21441959956013,8.61,1.99,4.38558040043987,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P"
"103",28,29,21,0.29514551258186,0.101447826086957,1.44331884434783,4.82342070967667,5.46,1.99,2.62657929032333,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P"
"103",33,29,21,0.278503007096127,0.141887391304348,0.646642725652174,8.6426254580766,19.53,1.99,12.8773745419234,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P"
"103",38,29,21,0,0.00891378260869565,0.15891349673913,26.5667097000081,4.47,1.99,-20.1067097000081,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P"
"103",43,29,21,0,0.00301026086956522,0.0456369567391304,8.97225378765394,14.9,1.99,7.91774621234606,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P"
"104",15,29,21,0.231483364064511,0.0845308695652174,0.603187606956522,4.54885302233559,8.94,1.99,6.38114697766441,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P"
"104",23,29,21,0.243790921261035,0.127652173913043,1.07475301869565,8.05656838467375,8.77,1.99,2.70343161532625,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P"
"104",28,29,21,0.333885095024391,0.152534782608696,1.61893385826087,5.55338518097603,6.12,1.99,2.55661481902397,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P"
"104",33,29,21,0.271513556034308,0.0936191304347826,1.04723049,6.02234793059243,6.12,1.99,2.08765206940757,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P"
"104",38,29,21,0,0.000528334782608696,0.00687960813913044,41.2919622787947,4.47,1.99,-34.8319622787947,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P"
"104",43,29,21,0,0.00022943347826087,0.00175517937869565,4.06504276751677,12.74,1.99,10.6649572324832,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P"
"105",15,29,21,0.233121412132435,0.169447826086957,1.73770447391304,6.94994167548001,13.9,1.99,8.94005832451999,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","P"
"105",23,29,21,0.335201016509351,0.164113043478261,1.97035311,7.29729894626091,8.61,1.99,3.30270105373909,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","P"
"105",28,29,21,0.400660952941268,0.121578260869565,1.52997307282609,4.62513552959024,4.63,1.99,1.99486447040976,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","P"
"105",33,29,21,0.209647932275153,0.0635495652173913,1.09570944565217,5.59361625833506,4.3,1.99,0.696383741664937,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","P"
"105",38,29,21,0.0251997222782779,0.0182021739130435,0.325763563043478,6.70901733075174,4.3,1.99,-0.419017330751744,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","P"
"105",43,29,21,0,0.003832,0.0556314784782609,5.68820074155606,14.9,1.99,11.2017992584439,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","P"
"106",15,29,21,0.408209591396994,0.191330434782609,1.58448193978261,5.82999386252776,12.08,1.99,8.24000613747224,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"106",23,29,21,0.351572487850528,0.135817391304348,1.78111283695652,7.33008359219962,7.61,1.99,2.26991640780038,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"106",28,29,21,0.404185508674048,0.128295652173913,1.638480905,5.73227581640276,6.12,1.99,2.37772418359724,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"106",33,29,21,0.283955104955214,0.150352173913043,2.05383010434783,4.88956978288831,7.94,1.99,5.04043021711169,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"106",38,29,21,0,0.00191782608695652,0.032591975,-98.9083653025759,4.47,1.99,105.368365302576,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"106",43,29,21,0,1.16547826086957e-05,7.55007782608697e-05,0.838574948911864,12.08,1.99,13.2314250510881,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"107",15,29,21,0.375390927468467,0.177104347826087,1.53585510382609,9.11179181429677,10.92,1.99,3.79820818570323,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"107",23,29,21,0.312011817421795,0.121286956521739,1.71654757326087,6.84336013615508,6.95,1.99,2.09663986384492,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"107",28,29,21,0.409526274199882,0.131934782608696,1.60270186782609,4.25241182017546,4.3,1.99,2.03758817982454,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"107",33,29,21,0.267331061540696,0.151291304347826,1.99023733913044,5.96581324418416,7.28,1.99,3.30418675581584,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"107",38,29,21,0,0.000977347826086957,0.0154626728913043,105.145825483889,11.09,1.99,-92.0658254838892,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"107",43,29,21,0,0,0,NA,4.3,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P"
"108",15,29,21,0.214603656100808,0.0831613043478261,1.2751187826087,4.81569528848246,4.3,1.99,1.47430471151754,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P"
"108",23,29,21,0.298328959614605,0.144008695652174,1.78538411217391,4.76094721199209,5.46,1.99,2.68905278800791,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P"
"108",28,29,21,0.38473774395836,0.119973913043478,1.87589943913043,4.14490976577671,4.8,1.99,2.64509023422329,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P"
"108",33,29,21,0.140587482876702,0.0969813043478261,1.4022290326087,5.44304391475484,5.46,1.99,2.00695608524516,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P"
"108",38,29,21,0,0,0,NA,4.3,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P"
"108",43,29,21,0,0,0,NA,4.3,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P"
"141",15,29,21,0,0.00402806521739131,0.0175936821706522,5.03451006069557,5.46,1.99,2.41548993930443,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"141",23,29,21,0.047147190237104,0.0165139130434783,0.177396059565218,13.0210710586943,19.86,1.99,8.82892894130574,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"141",28,29,21,0.183831643070182,0.0690686956521739,0.683016425543479,9.32222669829583,12.66,1.99,5.32777330170415,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"141",33,29,21,0.308823562792935,0.0606186956521739,0.472473057826087,6.67504250625008,10.92,1.99,6.23495749374992,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"141",38,29,21,0,0.000136619130434783,7.21897847826086e-05,1.71350929731053,6.205,1.99,6.48149070268947,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"141",43,29,21,0,0.00196447826086957,0.0350302893478261,9.78390864733445,18.87,1.99,11.0760913526655,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"142",15,29,21,0,0.00447160869565217,0.059255225978261,4.79466140341755,16.72,1.99,13.9153385965824,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"142",23,29,21,0.0747296037235975,0.0160504347826087,0.102778344108696,4.75556224863345,4.3,1.99,1.53443775136655,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"142",28,29,21,0.302135226992909,0.0472645652173913,0.277545486195653,6.53318010796538,11.585,1.99,7.04181989203462,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"142",33,29,21,0.359883870934266,0.0702926086956522,0.722260313826087,8.35471486549706,8.11,1.99,1.74528513450294,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"142",38,29,21,0,6.9108695652174e-05,2.36243913043479e-05,NA,4.3,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"142",43,29,21,0,0.00025272652173913,0.000764503038043478,-4.87858523494679,6.95,1.99,13.8185852349468,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"143",15,29,21,0,0.00497163043478261,0.050699165652174,5.30869532690765,15.06,1.99,11.7413046730924,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"143",23,29,21,0.135185238071625,0.00810304347826085,0.0259982162608695,-0.33,10.92,1.99,13.24,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"143",28,29,21,0.357751059610977,0.0458013043478261,0.233568257959783,1.49881002846643,5.545,1.99,6.03618997153357,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"143",33,29,21,0.240899362224528,0.0355404347826087,0.277076188434783,4.90993050668503,4.3,1.99,1.38006949331497,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"143",38,29,21,0,0,0,NA,NA,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"143",43,29,21,0,0.00156282608695652,0.0157610867608696,4.75181033811882,15.89,1.99,13.1281896618812,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","",15,"Sierras","W"
"144",15,29,21,0.0251909776316134,0.0183110869565218,0.276938947826087,5.06501213544442,4.3,1.99,1.22498786455558,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"144",23,29,21,0.17983646303827,0.0119028260869565,0.0326553869706522,-0.33,9.1,1.99,11.42,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"144",28,29,21,0.243035946972905,0.046795,0.210511753608696,10.5069720022757,10.425,1.99,1.90802799772437,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"144",33,29,21,0,0.00706852173913043,0.117249992173913,4.99379399674224,4.3,1.99,1.29620600325776,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"144",38,29,21,0,9.9532608695652e-05,3.34803152173913e-05,NA,4.3,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"144",43,29,21,0,3.54630434782609e-05,6.79089086956522e-05,-8.61,7.61,1.99,18.21,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"145",15,29,21,0.0288027773073029,0.00772608695652175,0.0979736989130435,9.68899968697686,19.86,1.99,12.1610003130231,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"145",23,29,21,0,0.00791141304347825,0.0242738568804348,-0.33,8.11,1.99,10.43,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"145",28,29,21,0.270371902849222,0.0422991304347826,0.168291340570652,6.14444598240715,10.92,1.99,6.76555401759286,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"145",33,29,21,0,0.0055445652173913,0.0564278332434783,5.86782444576537,4.3,1.99,0.422175554234631,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"145",38,29,21,0,0.00304219565217391,0.0361413025,-20.4472094789079,12.25,1.99,34.6872094789079,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"145",43,29,21,0,8.28695652173913e-06,2.88610217391304e-05,-0.33,7.61,1.99,9.93,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"146",15,29,21,0.0353414202538075,0.0127523913043479,0.182905941304348,5.84322391849743,5.96,1.99,2.10677608150257,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"146",23,29,21,0,0,0,NA,NA,1.99,NA,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"146",28,29,21,0,0.00394847826086957,0.0343544672054348,3.31604871324472,6.455,1.99,5.12895128675528,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"146",33,29,21,0,0.00274030434782609,0.0496708878260869,4.46616852284092,9.77,1.99,7.29383147715908,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"146",38,29,21,0,0.00280958695652174,0.0427846068478261,7.65866705013774,18.87,1.99,13.2013329498623,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"146",43,29,21,0,2.32326086956522e-05,0.00014219827826087,4.87223260200194,8.28,1.99,5.39776739799806,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"147",15,29,21,0,0.00859286956521741,0.0407446656413043,1.76091402632147,13.325,1.99,13.5540859736785,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"147",23,29,21,0.121071108078005,0.010094347826087,0.0452825131195652,4.75912340993348,8.94,1.99,6.17087659006652,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"147",28,29,21,0.208933550303567,0.0781832608695652,0.721233711304348,5.81344751585988,15.72,1.99,11.8965524841401,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"147",33,29,21,0.0173370730340221,0.0103622608695652,0.148741304347826,5.7920577508239,7.12,1.99,3.3179422491761,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"147",38,29,21,0,0.00432615217391304,0.0600100606847826,-6.32182487376742,12.495,1.99,20.8068248737675,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"147",43,29,21,0,0.000395791304347826,0.00698402319130435,22.2353300145189,10.43,1.99,-9.81533001451891,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","",15,"Sierras","W"
"148",15,29,21,0.358678345392253,0.115990434782609,0.559653917391304,7.36890284943615,15.89,1.99,10.5110971505638,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755",15,"Sierras","S"
"148",23,29,21,0.447845060809092,0.159730434782609,1.2484063,5.58434814733415,10.92,1.99,7.32565185266585,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755",15,"Sierras","S"
"148",28,29,21,0.413546298786238,0.0964171739130434,0.692601814798913,4.9583761441233,8.025,1.99,5.05662385587669,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755",15,"Sierras","S"
"148",33,29,21,0,0.00111968695652174,0.0189196071086957,8.93857283782281,4.3,1.99,-2.64857283782281,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755",15,"Sierras","S"
"148",38,29,21,0,7.77358695652175e-05,3.23771565217392e-05,1.99,4.3,1.99,4.3,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755",15,"Sierras","S"
